"Index","TDate","Expiry","Open","High","Low","Close","LTP","SettleP","NumCont","Turnov","OI","CinOI","UndVal","VWAP","Daydiff","Range","Op2Hi","Op2Lo","Range16","Range382","Range40","VAhigh","VAlow","Odist","Odist50","VWAP12","HWAP","LWAP","YHighless40","YLowplus40","BCF","SCF","Observ","NextOpen","Oplus18","Ominus18","FstminClose","OpenGap","Bullhk","Bearhk","Inside","Narrow"
"NIFTY",2010-01-12,2010-01-28,5260,5285,5200,5208.9,5208.6,5208.9,444487,1163736.46,24926250,-134550,5210.4,5236.31,-51.1000000000004,85,25,60,13.6,32.47,34,5271.4,5213.6,0,0,5248.31,5268.78,5203.84,5251,5234,5317.47,5167.53,"Comments",0,5278,5242,0,3.89999999999964,"0","BR1","0","0"
"NIFTY",2010-01-13,2010-01-28,5183.35,5248.4,5176.1,5243,5243,5243,439178,1144002.13,24910950,-15300,5233.95,5209.74,59.6499999999996,72.2999999999993,65.0499999999993,7.25,11.5679999999999,27.6185999999997,28.9199999999997,5236.832,5187.668,0,0,5221.74,5237.3586,5182.1214,5219.48,5205.02,5276.0186,5148.4814,"Comments",0,5201.35,5165.35,0,-25.5499999999993,"0","0","0","0"
"NIFTY",2010-01-14,2010-01-28,5260,5275,5244,5261.3,5261.9,5261.3,283045,744748.56,24605000,-305950,5259.9,5262.4,1.30000000000018,31,15,16,4.96,11.842,12.4,5270.04,5248.96,0,0,5274.4,5274.242,5250.558,5262.6,5256.4,5286.842,5232.158,"Comments",0,5278,5242,0,17,"BL1","0","0","NR7"
"NIFTY",2010-01-15,2010-01-28,5268,5271.9,5245.05,5254.4,5253.1,5254.4,227625,598506.44,24795450,190450,5252.2,5258.71,-13.6000000000004,26.8499999999995,3.89999999999964,22.9499999999998,4.29599999999991,10.2566999999998,10.7399999999998,5267.604,5249.346,0,0,5270.71,5268.9667,5248.4533,5261.16,5255.79,5282.1567,5234.7933,"Comments",0,5286,5250,0,6.69999999999982,"0","0","1","NR7"
"NIFTY",2010-01-18,2010-01-28,5239,5290,5232,5271.15,5269.7,5271.15,321656,847100.92,24276000,-519450,5274.85,5267.12,32.1499999999996,58,51,7,9.28,22.156,23.2,5280.72,5241.28,0,0,5279.12,5289.276,5244.964,5266.8,5255.2,5312.156,5209.844,"Comments",0,5257,5221,0,-15.3999999999996,"0","0","0","0"
"NIFTY",2010-01-19,2010-01-28,5260.5,5274.95,5212.35,5220.7,5224.15,5220.7,358642,940832.02,24038100,-237900,5225.65,5246.64,-39.8000000000002,62.5999999999995,14.4499999999998,48.1499999999996,10.0159999999999,23.9131999999998,25.0399999999998,5264.934,5222.366,0,0,5258.64,5270.5532,5222.7268,5249.91,5237.39,5298.8632,5188.4368,"Comments",0,5278.5,5242.5,0,-10.6499999999996,"0","BR1","0","0"
"NIFTY",2010-01-20,2010-01-28,5233.9,5247,5195.05,5214.75,5214.55,5214.75,366961,957958.5,23854450,-183650,5221.7,5221.04,-19.1499999999996,51.9499999999998,13.1000000000004,38.8499999999995,8.31199999999997,19.8448999999999,20.7799999999999,5238.688,5203.362,0,0,5233.04,5240.8849,5201.1951,5226.22,5215.83,5266.8449,5175.2051,"Comments",0,5251.9,5215.9,0,13.1999999999998,"0","0","0","0"
"NIFTY",2010-01-21,2010-01-28,5192.65,5207,5072.65,5084.55,5085,5084.55,766028,1968537.67,25278400,1423950,5094.15,5139.6,-108.099999999999,134.35,14.3500000000004,120,21.4960000000001,51.3217000000001,53.7400000000002,5185.504,5094.146,0,0,5151.6,5190.9217,5088.2783,5153.26,5126.39,5258.3217,5021.3283,"Comments",0,5210.65,5174.65,0,-22.1000000000004,"0","BR2","0","0"
"NIFTY",2010-01-22,2010-01-28,4990,5074,4946.2,5019.65,5013.9,5019.65,875232,2193801.92,24998800,-279600,5036,5013.08,29.6499999999996,127.8,84,43.8000000000002,20.448,48.8196000000001,51.1200000000001,5053.552,4966.648,0,0,5025.08,5061.8996,4964.2604,5022.88,4997.32,5122.8196,4897.3804,"Comments",0,5008,4972,0,-94.5500000000002,"0","BR3","0","0"
"NIFTY",2010-01-25,2010-01-28,4996,5039,4976,5002.05,4992.55,5002.05,517500,1294497.96,21691600,-3307200,5007.9,5002.89,6.05000000000018,63,43,20,10.08,24.066,25.2,5028.92,4986.08,0,0,5014.89,5026.956,4978.824,5013.8,5001.2,5063.066,4951.934,"Comments",0,5014,4978,0,-23.6499999999996,"0","0","1","0"
"NIFTY",2010-01-27,2010-01-28,4933.7,4963.8,4832.6,4848.15,4835,4848.15,873389,2140635.76,15890400,-5801200,4853.1,4901.91,-85.5500000000002,131.2,30.1000000000004,101.099999999999,20.992,50.1183999999999,52.4799999999999,4942.808,4853.592,0,0,4913.91,4952.0284,4851.7916,4911.32,4885.08,5013.9184,4782.4816,"Comments",0,4951.7,4915.7,0,-68.3500000000004,"0","BR4","0","0"
"NIFTY",2010-01-28,2010-01-28,4902.1,4935,4823.1,4867.2,4867.2,4867.25,750753,1833202.8,8826150,-7064250,4867.25,4883.64,-34.9000000000005,111.9,32.8999999999996,79,17.9039999999999,42.7457999999999,44.7599999999999,4917.096,4841.004,0,0,4895.64,4926.3858,4840.8942,4890.24,4867.86,4977.7458,4780.3542,"Comments",0,4920.1,4884.1,0,53.9500000000007,"0","0","0","0"
"NIFTY",2010-01-29,2010-02-25,4826.15,4889.9,4757.85,4875.65,4886.75,4875.65,801539,1934197.26,29923300,1937150,4882.05,4826.21,49.5,132.049999999999,63.75,68.2999999999993,21.1279999999999,50.4430999999997,52.8199999999997,4868.772,4778.978,0,0,4838.21,4876.6531,4775.7669,4837.08,4810.67,4940.3431,4707.4069,"Comments",0,4844.15,4808.15,0,-41.0500000000002,"0","0","0","0"
"NIFTY",2010-02-01,2010-02-25,4847.3,4924,4822.25,4899.45,4901,4899.45,469019,1144223.46,29896500,-26800,4899.7,4879.22,52.1499999999996,101.75,76.6999999999998,25.0500000000002,16.28,38.8685,40.7,4907.72,4838.53,0,0,4891.22,4918.0885,4840.3515,4883.3,4862.95,4962.8685,4783.3815,"Comments",0,4865.3,4829.3,0,-28.3499999999995,"BL1","0","0","NR4"
"NIFTY",2010-02-02,2010-02-25,4937.25,4939.6,4807.05,4821.75,4818,4821.75,649259,1580858.12,32216250,2319750,4830.1,4869.73,-115.5,132.55,2.35000000000036,130.2,21.208,50.6341000000001,53.0200000000001,4918.392,4828.258,0,0,4881.73,4920.3641,4819.0959,4886.58,4860.07,4990.2341,4756.4159,"Comments",0,4955.25,4919.25,0,37.8000000000002,"0","BR1","0","0"
"NIFTY",2010-02-03,2010-02-25,4844.5,4949.9,4844.5,4925.8,4922,4925.8,652948,1604129.92,29924950,-2291300,4931.85,4913.5,81.3000000000002,105.4,105.4,0,16.8639999999999,40.2627999999999,42.1599999999999,4933.036,4861.364,0,0,4925.5,4953.7628,4873.2372,4907.74,4886.66,4990.1628,4804.2372,"Comments",0,4862.5,4826.5,0,22.75,"0","0","0","0"
"NIFTY",2010-02-04,2010-02-25,4904.7,4908.65,4824,4833.6,4838.5,4833.6,541234,1318122.75,30668050,743100,4845.35,4870.81,-71.0999999999995,84.6499999999996,3.94999999999982,80.6999999999998,13.5439999999999,32.3362999999999,33.8599999999999,4895.106,4837.544,0,0,4882.81,4903.1463,4838.4737,4874.79,4857.86,4940.9863,4791.6637,"Comments",0,4922.7,4886.7,0,-21.1000000000004,"0","0","0","NR7"
"NIFTY",2010-02-05,2010-02-25,4731.1,4754.8,4687,4708.25,4703.6,4708.25,709784,1675447.45,31376300,708250,4718.65,4721.01,-22.8500000000004,67.8000000000002,23.6999999999998,44.1000000000004,10.848,25.8996000000001,27.1200000000001,4743.952,4697.848,0,0,4733.01,4746.9096,4695.1104,4727.68,4714.12,4780.6996,4661.1004,"Comments",0,4749.1,4713.1,0,-102.5,"0","BR2","0","NR7"
"NIFTY",2010-02-06,2010-02-25,4725,4769.8,4725,4749.35,4759.5,4749.35,83641,198373.65,31349800,-26500,4757.25,4743.45,24.3500000000004,44.8000000000002,44.8000000000002,0,7.16800000000003,17.1136000000001,17.9200000000001,4762.632,4732.168,0,0,4755.45,4760.5636,4726.3364,4751.88,4742.92,4786.9136,4707.8864,"Comments",0,4743,4707,0,16.75,"0","0","0","NR7"
"NIFTY",2010-02-08,2010-02-25,4723.7,4806.6,4667.25,4764.9,4766.9,4764.9,726065,1720599.76,31265550,-84250,4760.4,4739.52,41.1999999999998,139.35,82.9000000000005,56.4499999999998,22.2960000000001,53.2317000000001,55.7400000000002,4784.304,4689.546,0,0,4751.52,4792.7517,4686.2883,4750.86,4722.99,4859.8317,4614.0183,"Comments",0,4741.7,4705.7,0,-25.6500000000005,"0","0","0","0"
"NIFTY",2010-02-09,2010-02-25,4754,4818,4735,4793.35,4788,4793.35,541224,1295046.45,29230200,-2035350,4792.65,4785.62,39.3500000000004,83,64,19,13.28,31.706,33.2,4804.72,4748.28,0,0,4797.62,4817.326,4753.914,4784.8,4768.2,4849.706,4703.294,"Comments",0,4772,4736,0,-10.8999999999996,"0","0","0","0"
"NIFTY",2010-02-10,2010-02-25,4814.65,4823.7,4740.1,4751.15,4756.1,4751.15,683590,1634437.43,29873700,643500,4757.2,4781.92,-63.5,83.5999999999995,9.05000000000018,74.5499999999993,13.3759999999999,31.9351999999998,33.4399999999998,4810.324,4753.476,0,0,4793.92,4813.8552,4749.9848,4790.26,4773.54,4855.6352,4708.1648,"Comments",0,4832.65,4796.65,0,21.2999999999993,"0","0","0","0"
"NIFTY",2010-02-11,2010-02-25,4785.65,4849,4782,4828.85,4832.3,4828.85,539595,1301583.92,28537150,-1336550,4826.85,4824.3,43.2000000000007,67,63.3500000000004,3.64999999999964,10.72,25.594,26.8,4838.28,4792.72,0,0,4836.3,4849.894,4798.706,4822.2,4808.8,4874.594,4756.406,"Comments",0,4803.65,4767.65,0,34.5,"BL1","0","0","NR4"
"NIFTY",2010-02-15,2010-02-25,4837.9,4840,4777.05,4795.7,4795,4795.7,395869,950841.2,28928050,390900,4801.95,4803.82,-42.1999999999998,62.9499999999998,2.10000000000036,60.8499999999995,10.072,24.0468999999999,25.1799999999999,4829.928,4787.122,0,0,4815.82,4827.8669,4779.7731,4814.82,4802.23,4864.0469,4753.0031,"Comments",0,4855.9,4819.9,0,9.04999999999927,"0","0","0","NR4"
"NIFTY",2010-02-16,2010-02-25,4807.9,4893.5,4788,4865.2,4890,4865.2,418996,1012729.21,28665850,-262200,4855.75,4834.08,57.3000000000002,105.5,85.6000000000004,19.8999999999996,16.88,40.301,42.2,4876.62,4804.88,0,0,4846.08,4874.381,4793.779,4851.3,4830.2,4933.801,4747.699,"Comments",0,4825.9,4789.9,0,12.1999999999998,"BL2","0","0","0"
"NIFTY",2010-02-17,2010-02-25,4907.9,4927.9,4878.05,4906.75,4902.1,4906.75,519822,1275235.65,27289650,-1376200,4914,4906.43,-1.14999999999964,49.8499999999995,20,29.8499999999995,7.97599999999991,19.0426999999998,19.9399999999998,4919.924,4886.026,0,0,4918.43,4925.4727,4887.3873,4907.96,4897.99,4946.9427,4859.0073,"Comments",0,4925.9,4889.9,0,42.6999999999998,"BL3","0","0","NR7"
"NIFTY",2010-02-18,2010-02-25,4903.5,4914.8,4873.05,4886.8,4884,4886.8,393585,962557.09,26499000,-790650,4887.75,4891.23,-16.6999999999998,41.75,11.3000000000002,30.4499999999998,6.68,15.9485,16.7,4908.12,4879.73,0,0,4903.23,4907.1785,4875.2815,4898.1,4889.75,4930.7485,4857.1015,"Comments",0,4921.5,4885.5,0,-3.25,"0","0","0","NR7"
"NIFTY",2010-02-19,2010-02-25,4840.35,4884.95,4797.35,4845.95,4848,4845.95,598623,1447989.33,24762400,-1736600,4844.9,4837.73,5.59999999999945,87.5999999999995,44.5999999999995,43,14.0159999999999,33.4631999999998,35.0399999999998,4870.934,4811.366,0,0,4849.73,4871.1932,4804.2668,4849.91,4832.39,4918.4132,4763.8868,"Comments",0,4858.35,4822.35,0,-46.4499999999998,"0","BR1","0","0"
"NIFTY",2010-02-22,2010-02-25,4905.3,4917,4849,4856.6,4850.8,4856.6,448882,1096760.83,22727400,-2035000,4856.4,4886.63,-48.6999999999998,68,11.6999999999998,56.3000000000002,10.88,25.976,27.2,4906.12,4859.88,0,0,4898.63,4912.606,4860.654,4889.8,4876.2,4942.976,4823.024,"Comments",0,4923.3,4887.3,0,59.3500000000004,"0","0","0","0"
"NIFTY",2010-02-23,2010-02-25,4832.3,4889,4830,4870.55,4880,4870.55,447683,1089702.13,20702050,-2025350,4870.05,4868.19,38.25,59,56.6999999999998,2.30000000000018,9.44,22.538,23.6,4879.56,4839.44,0,0,4880.19,4890.728,4845.652,4865.4,4853.6,4911.538,4807.462,"Comments",0,4850.3,4814.3,0,-24.3000000000002,"0","0","0","0"
"NIFTY",2010-02-24,2010-02-25,4846.1,4884,4842.3,4862,4866.1,4862,469390,1141905.06,14860050,-5842000,4858.6,4865.49,15.8999999999996,41.6999999999998,37.8999999999996,3.80000000000018,6.67199999999997,15.9293999999999,16.6799999999999,4877.328,4848.972,0,0,4877.49,4881.4194,4849.5606,4867.32,4858.98,4899.9294,4826.3706,"Comments",0,4864.1,4828.1,0,-24.4499999999998,"0","0","1","NR7"
"NIFTY",2010-02-25,2010-02-25,4870,4875.25,4832.2,4860.1,4860.1,4859.75,457079,1108812.69,10249050,-4611000,4859.75,4851.73,-9.89999999999964,43.0500000000002,5.25,37.8000000000002,6.88800000000003,16.4451000000001,17.2200000000001,4868.362,4839.088,0,0,4863.73,4868.1751,4835.2849,4858.03,4849.42,4891.6951,4815.7549,"Comments",0,4888,4852,0,8,"0","0","0","0"
"NIFTY",2010-02-26,2010-03-25,4867,5002.4,4865.2,4930.35,4935.95,4930.35,867170,2140676.4,22638250,1072700,4922.3,4937.16,63.3500000000004,137.2,135.4,1.80000000000018,21.952,52.4103999999999,54.8799999999999,4980.448,4887.152,0,0,4949.16,4989.5704,4884.7496,4947.52,4920.08,5054.8104,4812.7896,"Comments",0,4885,4849,0,6.89999999999964,"BL1","0","0","0"
"NIFTY",2010-03-02,2010-03-25,4979.9,5034.7,4967.05,5022.8,5034,5022.8,418218,1045410.02,22929500,291250,5017,4999.35,42.9000000000005,67.6499999999996,54.8000000000002,12.8499999999995,10.8239999999999,25.8422999999999,27.0599999999999,5023.876,4977.874,0,0,5011.35,5025.1923,4973.5077,5007.64,4994.11,5060.5423,4941.2077,"Comments",0,4997.9,4961.9,0,49.5499999999993,"BL2","0","0","0"
"NIFTY",2010-03-03,2010-03-25,5032.3,5089,5024.85,5081.1,5082.95,5081.1,390261,987202.24,25068950,2139450,5088.1,5059.19,48.8000000000002,64.1499999999996,56.6999999999998,7.44999999999982,10.2639999999999,24.5052999999999,25.6599999999999,5078.736,5035.114,0,0,5071.19,5083.6953,5034.6847,5063.34,5050.51,5113.5053,5000.3447,"Comments",0,5050.3,5014.3,0,9.5,"BL3","0","0","0"
"NIFTY",2010-03-04,2010-03-25,5072,5090,5050.3,5081.25,5079.55,5081.25,385222,976196.71,24855900,-213050,5080.25,5068.23,9.25,39.6999999999998,18,21.6999999999998,6.35199999999997,15.1653999999999,15.8799999999999,5083.648,5056.652,0,0,5080.23,5083.3954,5053.0646,5074.12,5066.18,5105.1654,5035.1346,"Comments",0,5090,5054,0,-9.10000000000036,"0","0","0","NR7"
"NIFTY",2010-03-05,2010-03-25,5100,5116.8,5065.35,5087.55,5087,5087.55,381255,970580.51,25337150,481250,5088.7,5091.5,-12.4499999999998,51.4499999999998,16.8000000000002,34.6499999999996,8.23199999999997,19.6538999999999,20.5799999999999,5108.568,5073.582,0,0,5103.5,5111.1539,5071.8461,5096.22,5085.93,5136.4539,5045.6961,"Comments",0,5118,5082,0,18.75,"0","0","0","0"
"NIFTY",2010-03-08,2010-03-25,5133.6,5145,5105.2,5117.5,5118.4,5117.5,321358,823461.24,25891600,554450,5124,5124.88,-16.1000000000004,39.8000000000002,11.3999999999996,28.4000000000005,6.36800000000003,15.2036000000001,15.9200000000001,5138.632,5111.568,0,0,5136.88,5140.0836,5109.6764,5129.08,5121.12,5160.2036,5089.9964,"Comments",0,5151.6,5115.6,0,46.0500000000002,"BL4","0","0","0"
"NIFTY",2010-03-09,2010-03-25,5121,5124.7,5092.2,5097.05,5093,5097.05,272796,696543.83,26038100,146500,5101.5,5106.7,-23.9499999999998,32.5,3.69999999999982,28.8000000000002,5.2,12.415,13,5119.5,5097.4,0,0,5118.7,5119.115,5094.285,5111.7,5105.2,5137.115,5079.785,"Comments",0,5139,5103,0,3.5,"0","BR1","0","NR7"
"NIFTY",2010-03-10,2010-03-25,5097,5139.6,5095.65,5118.25,5123.3,5118.25,352466,901926.51,26201750,163650,5116.25,5117.81,21.25,43.9500000000007,42.6000000000004,1.35000000000036,7.03200000000012,16.7889000000003,17.5800000000003,5132.568,5102.682,0,0,5129.81,5134.5989,5101.0211,5122.02,5113.23,5156.3889,5078.8611,"Comments",0,5115,5079,0,-0.0500000000001819,"0","0","0","0"
"NIFTY",2010-03-11,2010-03-25,5118.9,5160.9,5102.6,5146.85,5159.8,5146.85,374432,960545.89,25295200,-906550,5133.4,5130.68,27.9500000000007,58.2999999999993,42,16.2999999999993,9.32799999999988,22.2705999999997,23.3199999999997,5151.572,5111.928,0,0,5142.68,5152.9506,5108.4094,5137.58,5125.92,5183.1706,5080.3294,"Comments",0,5136.9,5100.9,0,0.649999999999636,"BL1","0","0","0"
"NIFTY",2010-03-12,2010-03-25,5168.8,5168.8,5126.15,5144.7,5148.1,5144.7,322966,830847.15,25155500,-139700,5137,5145.11,-24.1000000000004,42.6500000000005,0,42.6500000000005,6.82400000000009,16.2923000000002,17.0600000000002,5161.976,5132.974,0,0,5157.11,5161.4023,5128.8177,5151.74,5143.21,5185.0923,5109.8577,"Comments",0,5186.8,5150.8,0,21.9499999999998,"0","0","0","0"
"NIFTY",2010-03-15,2010-03-25,5122.2,5136.25,5105.5,5131.9,5135.65,5131.9,303792,778530.48,24478650,-676850,5128.9,5125.42,9.69999999999982,30.75,14.0500000000002,16.6999999999998,4.92,11.7465,12.3,5131.33,5110.42,0,0,5137.42,5137.1665,5113.6735,5123.95,5117.8,5147.9965,5093.7535,"Comments",0,5140.2,5104.2,0,-22.5,"0","0","0","NR7"
"NIFTY",2010-03-16,2010-03-25,5134.95,5218.5,5128.15,5204.65,5207.55,5204.65,412668,1066719.79,23631150,-847500,5198.1,5169.87,69.6999999999998,90.3500000000004,83.5500000000002,6.80000000000018,14.4560000000001,34.5137000000001,36.1400000000001,5204.044,5142.606,0,0,5181.87,5204.3837,5135.3563,5182.36,5164.29,5253.0137,5093.6363,"Comments",0,5152.95,5116.95,0,3.05000000000018,"BL2","0","0","0"
"NIFTY",2010-03-17,2010-03-25,5224.4,5271.9,5222.1,5239.6,5244,5239.6,457861,1201096.32,22358300,-1272850,5231.9,5246.55,15.2000000000007,49.7999999999993,47.5,2.29999999999927,7.96799999999988,19.0235999999997,19.9199999999997,5263.932,5230.068,0,0,5258.55,5265.5736,5227.5264,5251.98,5242.02,5290.9236,5203.0764,"Comments",0,5242.4,5206.4,0,19.75,"BL3","0","0","0"
"NIFTY",2010-03-18,2010-03-25,5244,5263.7,5221.4,5254.15,5255.6,5254.15,329532,863822.56,22351300,-7000,5245.9,5242.72,10.1499999999996,42.3000000000002,19.6999999999998,22.6000000000004,6.76800000000003,16.1586000000001,16.9200000000001,5256.932,5228.168,0,0,5254.72,5258.8786,5226.5614,5246.78,5238.32,5279.8586,5205.2414,"Comments",0,5262,5226,0,4.39999999999964,"0","0","0","0"
"NIFTY",2010-03-19,2010-03-25,5255.25,5281.9,5248.1,5274.7,5269.6,5274.7,307568,809430.19,22058050,-293250,5262.8,5263.42,19.4499999999998,33.7999999999993,26.6499999999996,7.14999999999964,5.40799999999988,12.9115999999997,13.5199999999997,5276.492,5253.508,0,0,5275.42,5276.3316,5250.5084,5268.38,5261.62,5294.8116,5235.1884,"Comments",0,5273.25,5237.25,0,1.10000000000036,"BL4","0","0","NR4"
"NIFTY",2010-03-22,2010-03-25,5200.3,5259.9,5180,5213.3,5207,5213.3,501880,1313201.72,18385000,-3673050,5205.2,5233.13,13,79.8999999999996,59.5999999999995,20.3000000000002,12.7839999999999,30.5217999999999,31.9599999999999,5247.116,5192.784,0,0,5245.13,5263.6518,5202.6082,5227.94,5211.96,5290.4218,5149.4782,"Comments",0,5218.3,5182.3,0,-74.3999999999996,"0","BR1","0","0"
"NIFTY",2010-03-23,2010-03-25,5234.7,5241.9,5193.6,5226.7,5225.5,5226.7,506229,1322071.24,16002250,-2382750,5225.3,5223.21,-8,48.2999999999993,7.19999999999982,41.0999999999995,7.72799999999988,18.4505999999997,19.3199999999997,5234.172,5201.328,0,0,5235.21,5241.6606,5204.7594,5222.58,5212.92,5260.3506,5175.1494,"Comments",0,5252.7,5216.7,0,21.3999999999996,"0","0","1","0"
"NIFTY",2010-03-25,2010-03-25,5214.95,5263.9,5204,5260.65,5260.65,5260.4,425382,1111674.68,11940200,-4062050,5260.4,5226.71,45.6999999999998,59.8999999999996,48.9499999999998,10.9499999999998,9.58399999999994,22.8817999999999,23.9599999999999,5254.316,5213.584,0,0,5238.71,5249.5918,5203.8282,5239.94,5227.96,5286.7818,5181.1182,"Comments",0,5232.95,5196.95,0,-11.75,"BL1","0","0","0"
"NIFTY",2010-03-26,2010-04-29,5276,5309.9,5272.6,5296.95,5292,5296.95,319179,844871.01,23105900,1602900,5282,5294.03,20.9499999999998,37.2999999999993,33.8999999999996,3.39999999999964,5.96799999999988,14.2485999999997,14.9199999999997,5303.932,5278.568,0,0,5306.03,5308.2786,5279.7814,5294.98,5287.52,5324.1486,5258.3514,"Comments",0,5294,5258,0,15.3500000000004,"BL2","0","0","NR4"
"NIFTY",2010-03-29,2010-04-29,5291.5,5344,5279.4,5318.8,5322.2,5318.8,324657,863689.6,23903150,797250,5302.85,5320.63,27.3000000000002,64.6000000000004,52.5,12.1000000000004,10.3360000000001,24.6772000000001,25.8400000000001,5333.664,5289.736,0,0,5332.63,5345.3072,5295.9528,5318.16,5305.24,5368.6772,5254.7228,"Comments",0,5309.5,5273.5,0,-5.44999999999982,"BL3","0","0","0"
"NIFTY",2010-03-30,2010-04-29,5324.9,5331,5263.25,5273.9,5265.5,5273.9,354455,939532.83,23403450,-499700,5262.45,5301.28,-51,67.75,6.10000000000036,61.6499999999996,10.84,25.8805,27.1,5320.16,5274.09,0,0,5313.28,5327.1605,5275.3995,5303.9,5290.35,5356.8805,5237.3695,"Comments",0,5342.9,5306.9,0,6.09999999999945,"0","BR1","0","0"
"NIFTY",2010-03-31,2010-04-29,5279,5296.1,5245,5261.6,5263.95,5261.6,436749,1150841.09,23338700,-64750,5249.1,5270.03,-17.3999999999996,51.1000000000004,17.1000000000004,34,8.17600000000006,19.5202000000001,20.4400000000001,5287.924,5253.176,0,0,5282.03,5289.5502,5250.5098,5275.66,5265.44,5315.6202,5225.4798,"Comments",0,5297,5261,0,5.10000000000036,"0","BR2","0","0"
"NIFTY",2010-04-01,2010-04-29,5286.1,5319.75,5276.05,5306.8,5304.95,5306.8,269589,713927.75,23768900,430200,5290.5,5296.42,20.6999999999998,43.6999999999998,33.6499999999996,10.0500000000002,6.99199999999997,16.6933999999999,17.4799999999999,5312.758,5283.042,0,0,5308.42,5313.1134,5279.7266,5302.27,5293.53,5336.4434,5259.3566,"Comments",0,5304.1,5268.1,0,24.5,"BL1","0","0","NR4"
"NIFTY",2010-04-05,2010-04-29,5329.8,5371.6,5322.5,5365.9,5365,5365.9,294826,788027.58,25414250,1645350,5368.4,5345.71,36.0999999999995,49.1000000000004,41.8000000000002,7.30000000000018,7.85600000000006,18.7562000000001,19.6400000000001,5363.744,5330.356,0,0,5357.71,5364.4662,5326.9538,5351.96,5342.14,5390.3562,5303.7438,"Comments",0,5347.8,5311.8,0,23,"BL2","0","0","0"
"NIFTY",2010-04-06,2010-04-29,5376,5387,5352.25,5367.1,5371.05,5367.1,237614,637776.49,25015800,-398450,5366,5368.17,-8.89999999999964,34.75,11,23.75,5.56,13.2745,13.9,5381.44,5357.81,0,0,5380.17,5381.4445,5354.8955,5373.1,5366.15,5400.2745,5338.9755,"Comments",0,5394,5358,0,10.1000000000004,"0","0","0","NR7"
"NIFTY",2010-04-07,2010-04-29,5380,5398,5343.3,5378.95,5381,5378.95,313906,843173.27,25244350,228550,5374.65,5372.14,-1.05000000000018,54.6999999999998,18,36.6999999999998,8.75199999999997,20.8953999999999,21.8799999999999,5389.248,5352.052,0,0,5384.14,5393.0354,5351.2446,5376.12,5365.18,5418.8954,5322.4046,"Comments",0,5398,5362,0,12.8999999999996,"BL3","0","0","0"
"NIFTY",2010-04-08,2010-04-29,5368,5370,5290.1,5301.6,5293,5301.6,465534,1241066.05,24888050,-356300,5304.45,5331.8,-66.3999999999996,79.8999999999996,2,77.8999999999996,12.7839999999999,30.5217999999999,31.9599999999999,5357.216,5302.884,0,0,5343.8,5362.3218,5301.2782,5338.04,5322.06,5400.5218,5259.5782,"Comments",0,5386,5350,0,-10.9499999999998,"0","BR1","0","0"
"NIFTY",2010-04-09,2010-04-29,5307.1,5388.9,5307.1,5364.9,5367,5364.9,376547,1009248.01,24959700,71650,5361.75,5360.54,57.7999999999993,81.7999999999993,81.7999999999993,0,13.0879999999999,31.2475999999997,32.7199999999997,5375.812,5320.188,0,0,5372.54,5391.7876,5329.2924,5356.18,5339.82,5420.1476,5275.8524,"Comments",0,5325.1,5289.1,0,5.5,"0","0","0","0"
